Year,EventName,Driver,GridPosition,LapTime,LapNumber,Stint,Compound,LapPosition,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
2024,Saudi Arabian Grand Prix,NOR,6,1.33.571,35,1,MEDIUM,4,25.5,64,1013.1,FALSE,30.8,305,0.4
2024,Japanese Grand Prix,NOR,3,1.38.241,16,3,HARD,5,21.3,42,1012.4,FALSE,35,199,3
2024,Miami Grand Prix,LEC,2,1.31.753,38,2,HARD,3,27.9,61,1016.6,FALSE,40.2,137,2.9
2024,Hungarian Grand Prix,RUS,17,1.22.863,44,2,MEDIUM,8,29.7,45,981.7,FALSE,46.6,355,1.3
2024,Dutch Grand Prix,BOT,16,1.16.152,46,3,MEDIUM,19,19.3,57,1020,FALSE,32,209,4.1
2024,British Grand Prix,ZHO,14,1.42.569,35,4,INTERMEDIATE,18,14.6,77,992.5,TRUE,23.8,242,1.8
2024,Japanese Grand Prix,PER,2,1.54.826,16,3,MEDIUM,6,21.3,42,1012.4,FALSE,35,199,3
2024,Miami Grand Prix,PIA,6,1.31.673,38,2,HARD,4,27.9,61,1016.6,FALSE,40.2,137,2.9
2024,Spanish Grand Prix,LEC,5,1.19.901,45,2,MEDIUM,2,23.8,64,1001.2,FALSE,41,224,1.1
2024,Miami Grand Prix,SAI,3,1.31.366,38,2,HARD,5,27.9,61,1016.6,FALSE,40.2,137,2.9
2024,Dutch Grand Prix,HAM,14,1.15.768,47,2,HARD,8,19.3,57,1020,FALSE,32,209,4.1
2024,British Grand Prix,VER,4,1.38.869,37,2,INTERMEDIATE,3,14.6,77,992.5,TRUE,23.8,242,1.8
2024,Miami Grand Prix,PER,4,1.31.664,38,3,MEDIUM,6,27.9,61,1016.6,FALSE,40.2,137,2.9
2024,Emilia Romagna Grand Prix,PER,11,1.20.495,45,2,MEDIUM,8,25.8,44,1006.2,FALSE,42,119,1.5
2024,Saudi Arabian Grand Prix,HAM,8,1.33.742,35,1,MEDIUM,5,25.5,64,1013.1,FALSE,30.8,305,0.4
2024,Australian Grand Prix,STR,9,1.21.829,42,3,HARD,8,21.8,43,1020,FALSE,38,157,0.7
2024,Miami Grand Prix,HAM,8,1.31.772,38,2,MEDIUM,7,27.9,61,1016.6,FALSE,40.2,137,2.9
2024,Bahrain Grand Prix,ALB,13,1.37.767,35,2,HARD,10,18,50,1017.4,FALSE,22.6,41,0.7
2024,Saudi Arabian Grand Prix,PIA,5,1.34.118,35,2,HARD,6,25.5,64,1013.1,FALSE,30.8,305,0.4
2024,Spanish Grand Prix,RIC,18,1.21.034,44,3,HARD,17,23.8,64,1001.2,FALSE,41,224,1.1
2024,Miami Grand Prix,TSU,10,1.31.724,38,2,HARD,8,27.9,61,1016.6,FALSE,40.2,137,2.9
2024,Japanese Grand Prix,SAI,4,1.56.159,16,3,MEDIUM,7,21.3,42,1012.4,FALSE,35,199,3
2024,Spanish Grand Prix,TSU,17,1.26.386,44,3,HARD,18,23.9,64,1001.2,FALSE,41.1,291,1.3
2024,Australian Grand Prix,TSU,8,1.21.784,42,3,HARD,9,21.8,43,1020,FALSE,38,157,0.7
2024,Miami Grand Prix,RUS,7,1.32.291,38,2,HARD,9,27.9,61,1016.6,FALSE,40.2,137,2.9
2024,Spanish Grand Prix,VER,2,1.37.053,45,3,SOFT,3,23.9,64,1001.2,FALSE,41.1,291,1.3
2024,Dutch Grand Prix,ZHO,17,1.17.856,46,2,HARD,20,19.3,57,1020,FALSE,32,209,4.1
2024,Monaco Grand Prix,LEC,1,1.20.156,16,2,HARD,1,21.8,64,1018.8,FALSE,46.1,8,1.3
2024,Saudi Arabian Grand Prix,ALO,4,1.33.395,35,2,HARD,7,25.5,64,1013.1,FALSE,30.8,305,0.4
2024,Miami Grand Prix,OCO,13,1.32.392,38,2,HARD,10,27.9,61,1016.6,FALSE,40.2,137,2.9
2024,Bahrain Grand Prix,RIC,14,1.40.595,35,2,HARD,11,18,50,1017.4,FALSE,22.6,41,0.7
2024,Australian Grand Prix,HUL,16,1.22.173,42,3,HARD,10,21.8,43,1020,FALSE,38,157,0.7
2024,Monaco Grand Prix,PIA,2,1.19.829,16,2,HARD,2,21.8,64,1018.8,FALSE,46.1,8,1.3
2024,Bahrain Grand Prix,STR,12,1.36.242,35,3,HARD,12,18,50,1017.4,FALSE,22.6,41,0.7
2024,Miami Grand Prix,ALO,15,1.32.221,38,2,MEDIUM,11,27.9,61,1016.6,FALSE,40.2,137,2.9
2024,Saudi Arabian Grand Prix,RUS,7,1.33.081,35,2,HARD,8,25.5,64,1013.1,FALSE,30.8,305,0.4
2024,Japanese Grand Prix,ALO,5,1.37.021,16,3,MEDIUM,8,21.3,42,1012.4,FALSE,35,199,3
2024,Monaco Grand Prix,SAI,3,1.20.579,16,2,HARD,3,21.8,64,1018.8,FALSE,46.1,8,1.3
2024,Bahrain Grand Prix,ZHO,17,1.36.546,35,3,HARD,13,18,50,1017.4,FALSE,22.6,41,0.7
2024,Monaco Grand Prix,NOR,4,1.19.637,16,2,HARD,4,21.8,64,1018.8,FALSE,46.1,8,1.3
2024,Emilia Romagna Grand Prix,TSU,7,1.22.241,45,2,HARD,9,25.8,44,1006.2,FALSE,42,119,1.5
2024,Miami Grand Prix,GAS,12,1.32.989,38,2,HARD,12,27.9,62,1016.4,FALSE,40.9,147,2.5
2024,Spanish Grand Prix,ALB,0,1.37.415,44,3,SOFT,19,23.9,64,1001.2,FALSE,41.1,291,1.3
2024,Australian Grand Prix,ALB,12,1.21.730,42,3,HARD,11,21.8,43,1020,FALSE,38,157,0.7
2024,Japanese Grand Prix,PIA,6,1.37.058,16,3,HARD,9,21.3,42,1012.4,FALSE,35,199,3
2024,Australian Grand Prix,MAG,14,1.21.914,42,3,HARD,12,21.8,43,1020,FALSE,38,157,0.7
2024,Miami Grand Prix,ALB,14,1.32.997,38,2,HARD,13,27.9,62,1016.4,FALSE,40.9,147,2.5
2024,Bahrain Grand Prix,SAR,18,1.36.475,34,3,HARD,20,18,50,1017.4,FALSE,22.6,41,0.7
2024,Belgian Grand Prix,ALO,8,1.48.979,34,2,HARD,9,21.8,49,978.1,FALSE,41.7,19,2.2
2024,Miami Grand Prix,ZHO,19,1.32.919,38,2,SOFT,14,27.9,62,1016.4,FALSE,40.9,147,2.5
2024,Hungarian Grand Prix,STR,8,1.24.749,44,2,MEDIUM,9,29.7,45,981.7,FALSE,46.6,355,1.3
2024,Miami Grand Prix,HUL,9,1.32.953,38,3,MEDIUM,15,27.9,62,1016.4,FALSE,40.9,147,2.5
2024,Spanish Grand Prix,PIA,9,1.20.667,45,2,MEDIUM,4,23.9,64,1001.2,FALSE,41.1,291,1.3
2024,Spanish Grand Prix,RUS,4,1.19.632,45,3,HARD,5,23.9,64,1001.2,FALSE,41.1,291,1.3
2024,Miami Grand Prix,RIC,20,1.32.881,38,2,MEDIUM,16,27.9,62,1016.4,FALSE,40.9,147,2.5
2024,Emilia Romagna Grand Prix,HUL,10,1.22.481,45,2,HARD,10,25.8,44,1006.2,FALSE,42,119,1.5
2024,Miami Grand Prix,STR,11,1.32.789,38,3,MEDIUM,17,27.9,62,1016.4,FALSE,40.9,147,2.5
2024,Hungarian Grand Prix,TSU,10,1.24.591,44,2,HARD,10,29.7,45,981.7,FALSE,46.6,355,1.3
2024,British Grand Prix,SAI,7,1.40.432,37,2,INTERMEDIATE,4,14.6,77,992.5,TRUE,23.8,242,1.8
2024,Emilia Romagna Grand Prix,STR,13,1.22.433,45,2,HARD,11,25.8,44,1006.2,FALSE,42,119,1.5
2024,Saudi Arabian Grand Prix,BEA,11,1.33.266,35,2,HARD,9,25.5,64,1013.1,FALSE,30.8,305,0.4
2024,British Grand Prix,PIA,5,1.39.635,37,2,INTERMEDIATE,5,14.6,77,992.5,TRUE,23.8,242,1.8
2024,Bahrain Grand Prix,HUL,10,1.36.959,35,3,HARD,14,18,50,1017.4,FALSE,22.6,41,0.7
2024,Miami Grand Prix,BOT,16,1.33.007,38,3,MEDIUM,18,27.9,62,1016.4,FALSE,40.9,147,2.5
2024,Spanish Grand Prix,SAI,6,1.19.136,45,3,HARD,6,23.9,64,1001.2,FALSE,41.1,291,1.3
2024,Spanish Grand Prix,HAM,3,1.18.759,45,3,SOFT,7,23.9,64,1001.2,FALSE,41.1,291,1.3
2024,Emilia Romagna Grand Prix,RIC,9,1.22.076,45,2,HARD,12,25.8,44,1006.2,FALSE,42,119,1.5
2024,Japanese Grand Prix,MAG,18,1.39.814,16,2,MEDIUM,10,21.3,42,1012.4,FALSE,35,199,3
2024,Belgian Grand Prix,BOT,14,1.49.512,34,2,HARD,10,21.8,49,978.1,FALSE,41.7,19,2.2
2024,Bahrain Grand Prix,TSU,11,1.57.417,35,3,HARD,15,18,50,1017.4,FALSE,22.6,41,0.7
2024,Australian Grand Prix,RIC,18,1.21.888,42,3,HARD,13,21.8,43,1020,FALSE,38,157,0.7
2024,Austrian Grand Prix,HUL,9,1.10.404,52,3,HARD,7,29.6,33,932.9,FALSE,44.5,177,1.4
2024,Monaco Grand Prix,RUS,5,1.19.913,16,2,MEDIUM,5,21.8,64,1018.8,FALSE,46.1,8,1.3
2024,Bahrain Grand Prix,MAG,15,1.35.698,35,3,HARD,16,18,50,1017.4,FALSE,22.6,41,0.7
2024,Belgian Grand Prix,STR,15,1.49.135,34,2,HARD,11,21.8,49,978.1,FALSE,41.7,19,2.2
2024,Japanese Grand Prix,SAR,19,1.39.404,16,2,HARD,11,21.3,42,1012.4,FALSE,35,199,3
2024,Spanish Grand Prix,SAR,19,1.22.888,44,3,HARD,20,23.9,64,1001.2,FALSE,41.1,291,1.3
2024,Belgian Grand Prix,RIC,13,1.48.412,34,3,HARD,12,21.8,49,978.1,FALSE,41.7,19,2.2
2024,Belgian Grand Prix,OCO,9,1.48.300,34,3,HARD,13,21.8,49,978.1,FALSE,41.7,19,2.2
2024,Japanese Grand Prix,BOT,13,1.38.633,16,3,HARD,12,21.3,42,1012.4,FALSE,35,199,3
2024,Japanese Grand Prix,STR,16,1.39.274,16,3,MEDIUM,13,21.3,42,1012.4,FALSE,35,199,3
2024,Austrian Grand Prix,MAG,12,1.10.786,52,3,HARD,8,29.6,33,932.9,FALSE,44.5,177,1.4
2024,Monaco Grand Prix,VER,6,1.20.287,16,2,MEDIUM,6,21.8,64,1018.8,FALSE,46.1,8,1.3
2024,Japanese Grand Prix,OCO,15,1.40.692,16,2,HARD,14,21.3,42,1012.4,FALSE,35,199,3
2024,Japanese Grand Prix,TSU,10,1.40.096,16,3,HARD,15,21.3,42,1012.4,FALSE,35,199,3
2024,Chinese Grand Prix,VER,1,1.38.406,33,3,HARD,1,18.3,67,1011.4,FALSE,28.8,180,0.9
2024,Belgian Grand Prix,ALB,10,1.48.215,34,3,HARD,14,21.8,49,978.1,FALSE,41.7,19,2.2
2024,Hungarian Grand Prix,ALO,7,1.24.076,44,3,HARD,11,29.7,45,981.7,FALSE,46.6,355,1.3
2024,Miami Grand Prix,MAG,18,1.32.074,38,4,MEDIUM,19,27.9,62,1016.4,FALSE,40.9,147,2.5
2024,Monaco Grand Prix,HAM,7,1.20.384,16,2,MEDIUM,7,21.8,64,1018.8,FALSE,46.1,8,1.3
2024,Chinese Grand Prix,NOR,4,1.38.751,33,2,HARD,2,18.3,67,1011.4,FALSE,28.8,180,0.9
2024,Austrian Grand Prix,RIC,11,1.10.939,52,3,HARD,9,29.6,33,932.9,FALSE,44.5,177,1.4
2024,Emilia Romagna Grand Prix,VER,1,1.20.700,46,2,HARD,1,25.8,44,1006.2,FALSE,42,119,1.5
2024,Japanese Grand Prix,HUL,12,1.39.355,16,3,HARD,16,21.3,42,1012.4,FALSE,35,199,3
2024,Bahrain Grand Prix,VER,1,1.36.205,36,2,HARD,1,18,50,1017.4,FALSE,22.6,41,0.7
2024,Austrian Grand Prix,PER,8,1.33.861,52,3,MEDIUM,10,29.6,33,932.9,FALSE,44.5,177,1.4
2024,Dutch Grand Prix,HUL,12,1.15.830,47,2,HARD,9,19.2,57,1019.9,FALSE,32.3,217,3.8
2024,Emilia Romagna Grand Prix,BOT,16,1.24.419,45,2,HARD,13,25.8,44,1006.2,FALSE,42,119,1.5
2024,Chinese Grand Prix,LEC,6,1.39.384,33,2,HARD,3,18.3,67,1011.4,FALSE,28.8,180,0.9
2024,British Grand Prix,LEC,11,1.40.091,36,3,INTERMEDIATE,15,14.6,77,992.5,TRUE,23.8,242,1.8
2024,Belgian Grand Prix,MAG,17,1.48.522,34,2,HARD,15,21.8,49,978.1,FALSE,41.7,19,2.2
2024,Emilia Romagna Grand Prix,OCO,12,1.22.572,45,2,HARD,14,25.8,44,1006.2,FALSE,42,119,1.5
2024,Austrian Grand Prix,GAS,13,1.10.306,52,3,MEDIUM,11,29.6,33,932.9,FALSE,44.5,177,1.4
2024,Chinese Grand Prix,PER,2,1.39.388,33,3,HARD,4,18.3,67,1011.4,FALSE,28.8,180,0.9
2024,Monaco Grand Prix,TSU,8,1.20.847,16,2,HARD,8,21.8,64,1018.8,FALSE,46.1,8,1.3
2024,Hungarian Grand Prix,RIC,9,1.23.982,44,3,HARD,12,29.7,45,981.7,FALSE,46.6,355,1.3
2024,Chinese Grand Prix,ALO,3,1.39.480,33,3,SOFT,5,18.3,67,1011.4,FALSE,28.8,180,0.9
2024,Monaco Grand Prix,ALB,9,1.20.793,16,2,HARD,9,21.8,64,1018.8,FALSE,46.1,8,1.3
2024,Austrian Grand Prix,OCO,10,1.10.468,52,3,MEDIUM,12,29.6,33,932.9,FALSE,44.5,177,1.4
2024,Belgian Grand Prix,GAS,12,1.47.890,34,3,HARD,16,21.8,49,978.1,FALSE,41.7,19,2.2
2024,Monaco Grand Prix,GAS,10,1.21.054,16,2,MEDIUM,10,21.8,64,1018.8,FALSE,46.1,8,1.3
2024,Chinese Grand Prix,SAI,7,1.40.048,33,2,HARD,6,18.3,67,1011.4,FALSE,28.8,180,0.9
2024,Bahrain Grand Prix,OCO,19,1.36.354,35,3,HARD,17,18,50,1017.4,FALSE,22.6,41,0.7
2024,Hungarian Grand Prix,BOT,12,1.26.967,44,2,HARD,13,29.7,45,981.7,FALSE,46.6,355,1.3
2024,Emilia Romagna Grand Prix,NOR,2,1.20.546,46,2,HARD,2,25.8,44,1006.2,FALSE,42,119,1.5
2024,Chinese Grand Prix,RUS,8,1.40.476,33,3,HARD,7,18.3,67,1011.4,FALSE,28.8,180,0.9
2024,Hungarian Grand Prix,HUL,11,1.24.676,44,3,HARD,14,29.7,45,981.7,FALSE,46.6,355,1.3
2024,Spanish Grand Prix,PER,11,1.19.469,45,3,MEDIUM,8,23.9,64,1001.2,FALSE,41.1,291,1.3
2024,Monaco Grand Prix,STR,13,1.21.189,16,2,MEDIUM,11,21.8,64,1018.8,FALSE,46.1,8,1.3
2024,Austrian Grand Prix,SAR,19,1.10.498,51,4,MEDIUM,20,29.6,33,932.9,FALSE,44.5,177,1.4
2024,Chinese Grand Prix,PIA,5,1.40.725,33,3,HARD,8,18.3,67,1011.4,FALSE,28.8,180,0.9
2024,Emilia Romagna Grand Prix,LEC,3,1.20.596,46,2,HARD,3,25.8,44,1006.2,FALSE,42,119,1.5
2024,Chinese Grand Prix,HUL,9,1.40.879,33,3,HARD,9,18.4,67,1011.4,FALSE,28.9,138,1.8
2024,Australian Grand Prix,SAI,2,1.20.730,43,3,HARD,1,21.8,43,1020,FALSE,38,157,0.7
2024,Hungarian Grand Prix,ALB,13,1.24.795,44,3,HARD,15,29.7,45,981.7,FALSE,46.6,355,1.3
2024,Chinese Grand Prix,HAM,18,1.40.857,33,3,HARD,10,18.4,67,1011.4,FALSE,28.9,138,1.8
2024,Japanese Grand Prix,GAS,17,1.43.476,16,2,HARD,17,21.2,43,1012.3,FALSE,34.9,170,2.4
2024,Dutch Grand Prix,GAS,9,1.16.002,47,2,HARD,10,19.2,57,1019.9,FALSE,32.3,217,3.8
2024,Bahrain Grand Prix,GAS,20,1.36.313,35,3,HARD,18,18,50,1017.4,FALSE,22.6,41,0.7
2024,Monaco Grand Prix,ALO,14,1.21.318,16,2,MEDIUM,12,21.8,64,1018.8,FALSE,46.1,8,1.3
2024,Emilia Romagna Grand Prix,ZHO,17,1.21.651,45,2,MEDIUM,15,25.8,44,1006.2,FALSE,42,119,1.5
2024,Chinese Grand Prix,OCO,13,1.40.937,33,3,HARD,11,18.4,67,1011.4,FALSE,28.9,138,1.8
2024,Monaco Grand Prix,SAR,15,1.20.646,16,2,HARD,14,21.8,64,1018.8,FALSE,46.1,8,1.3
2024,Belgian Grand Prix,TSU,20,1.49.011,34,2,HARD,17,21.8,49,978.1,FALSE,41.7,19,2.2
2024,Emilia Romagna Grand Prix,MAG,18,1.21.695,45,2,HARD,16,25.8,44,1006.2,FALSE,42,119,1.5
2024,Monaco Grand Prix,ZHO,18,1.20.481,16,2,HARD,15,21.8,64,1018.8,FALSE,46.1,8,1.3
2024,Chinese Grand Prix,ALB,14,1.41.269,33,3,HARD,12,18.4,67,1011.4,FALSE,28.9,138,1.8
2024,Dutch Grand Prix,ALO,7,1.15.749,47,2,HARD,11,19.2,57,1019.9,FALSE,32.3,217,3.8
2024,British Grand Prix,HUL,6,1.40.657,37,2,INTERMEDIATE,6,14.6,77,992.5,TRUE,23.8,242,1.8
2024,Austrian Grand Prix,ALB,16,1.10.827,52,3,HARD,13,29.6,33,932.9,FALSE,44.5,177,1.4
2024,Australian Grand Prix,GAS,17,1.28.171,42,3,HARD,14,21.8,43,1020,FALSE,38,157,0.7
2024,Emilia Romagna Grand Prix,PIA,5,1.21.038,46,2,HARD,4,25.8,44,1006.2,FALSE,42,119,1.5
2024,Austrian Grand Prix,STR,17,1.10.561,52,3,HARD,14,29.6,33,932.9,FALSE,44.5,177,1.4
2024,Hungarian Grand Prix,PIA,2,1.24.104,45,2,HARD,1,29.7,45,981.7,FALSE,46.6,355,1.3
2024,Chinese Grand Prix,SAR,20,1.42.482,33,3,HARD,13,18.4,67,1011.4,FALSE,28.9,138,1.8
2024,Saudi Arabian Grand Prix,ZHO,20,1.34.405,35,1,MEDIUM,10,25.5,64,1013.1,FALSE,30.8,305,0.4
2024,Dutch Grand Prix,STR,8,1.15.741,47,2,HARD,12,19.2,57,1019.9,FALSE,32.3,217,3.8
2024,Australian Grand Prix,LEC,4,1.20.853,43,3,HARD,2,21.8,43,1020,FALSE,38,157,0.7
2024,Chinese Grand Prix,GAS,15,1.42.047,33,3,HARD,14,18.4,67,1011.4,FALSE,28.9,138,1.8
2024,Chinese Grand Prix,ZHO,16,1.42.746,33,3,HARD,15,18.4,67,1011.4,FALSE,28.9,138,1.8
2024,Chinese Grand Prix,MAG,17,1.42.473,33,3,MEDIUM,16,18.4,67,1011.4,FALSE,28.9,138,1.8
2024,Australian Grand Prix,BOT,13,1.25.180,42,3,HARD,15,21.8,43,1020,FALSE,38,157,0.7
2024,Chinese Grand Prix,STR,11,1.42.201,33,4,MEDIUM,17,18.4,67,1011.4,FALSE,28.9,138,1.8
2024,Australian Grand Prix,OCO,15,1.38.198,42,3,HARD,16,21.8,43,1020,FALSE,38,157,0.7
2024,British Grand Prix,STR,8,1.40.825,37,2,INTERMEDIATE,7,14.6,77,992.5,TRUE,23.8,242,1.8
2024,Dutch Grand Prix,RIC,13,1.15.872,47,2,HARD,13,19.2,57,1019.9,FALSE,32.3,217,3.8
2024,Austrian Grand Prix,TSU,14,1.10.762,52,3,HARD,15,29.6,33,932.9,FALSE,44.5,177,1.4
2024,Emilia Romagna Grand Prix,SAI,4,1.21.064,46,2,HARD,5,25.8,44,1006.2,FALSE,42,119,1.5
2024,Australian Grand Prix,ZHO,19,1.22.195,42,3,HARD,17,21.8,43,1020,FALSE,38,157,0.7
2024,Austrian Grand Prix,VER,1,1.08.772,53,3,MEDIUM,1,29.6,33,932.9,FALSE,44.5,177,1.4
2024,Hungarian Grand Prix,MAG,15,1.24.420,44,3,HARD,16,29.7,45,981.7,FALSE,46.6,355,1.3
2024,Belgian Grand Prix,HUL,16,1.50.294,34,3,MEDIUM,18,21.8,49,978.1,FALSE,41.7,19,2.2
2024,Hungarian Grand Prix,NOR,1,1.26.328,45,2,HARD,2,29.7,45,981.7,FALSE,46.6,355,1.3
2024,Emilia Romagna Grand Prix,GAS,15,1.23.463,45,3,MEDIUM,17,25.8,44,1006.2,FALSE,42,119,1.5
2024,Dutch Grand Prix,NOR,1,1.14.776,48,2,HARD,1,19.2,57,1019.9,FALSE,32.3,217,3.8
2024,Austrian Grand Prix,NOR,2,1.08.016,53,3,MEDIUM,2,29.6,33,932.9,FALSE,44.5,177,1.4
2024,Spanish Grand Prix,GAS,7,1.19.516,45,3,HARD,9,23.9,64,1001.2,FALSE,41.1,291,1.3
2024,Australian Grand Prix,NOR,3,1.20.652,43,3,HARD,3,21.8,43,1020,FALSE,38,157,0.7
2024,Hungarian Grand Prix,OCO,19,1.24.381,44,3,HARD,17,29.6,45,981.6,FALSE,47,273,1.7
2024,British Grand Prix,PER,0,1.41.845,36,3,INTERMEDIATE,16,14.6,77,992.5,TRUE,23.8,242,1.8
2024,Dutch Grand Prix,ALB,19,1.17.653,47,2,HARD,14,19.2,57,1019.9,FALSE,32.3,217,3.8
2024,Hungarian Grand Prix,SAR,14,1.24.716,44,3,HARD,18,29.6,45,981.6,FALSE,47,273,1.7
2024,Emilia Romagna Grand Prix,SAR,19,1.22.435,45,2,MEDIUM,18,25.8,44,1006.2,FALSE,42,119,1.5
2024,Austrian Grand Prix,ALO,15,1.11.568,52,3,HARD,16,29.6,33,932.9,FALSE,44,310,1.1
2024,Austrian Grand Prix,BOT,18,1.12.040,52,3,HARD,17,29.6,33,932.9,FALSE,44,310,1.1
2024,Bahrain Grand Prix,PER,5,1.39.365,36,2,HARD,2,18,50,1017.4,FALSE,22.6,41,0.7
2024,Austrian Grand Prix,LEC,6,1.26.074,52,5,MEDIUM,18,29.6,33,932.9,FALSE,44,310,1.1
2024,Hungarian Grand Prix,VER,3,1.23.827,45,2,HARD,3,29.6,45,981.6,FALSE,47,273,1.7
2024,Saudi Arabian Grand Prix,HUL,15,1.33.106,35,2,HARD,11,25.5,64,1013.1,FALSE,30.8,305,0.4
2024,British Grand Prix,ALO,10,1.40.747,37,2,INTERMEDIATE,8,14.6,77,992.5,TRUE,23.8,242,1.8
2024,Belgian Grand Prix,SAR,18,1.48.419,34,3,HARD,19,21.8,49,978.1,FALSE,41.7,19,2.2
2024,Emilia Romagna Grand Prix,RUS,6,1.21.227,46,2,HARD,6,25.8,44,1006.2,FALSE,41.5,124,2.6
2024,Chinese Grand Prix,RIC,12,1.55.415,33,2,MEDIUM,18,18.4,67,1011.4,FALSE,28.9,138,1.8
2024,Saudi Arabian Grand Prix,MAG,13,1.33.923,35,2,HARD,12,25.5,64,1013.1,FALSE,30.8,305,0.4
2024,Monaco Grand Prix,BOT,17,1.20.012,16,3,HARD,16,21.6,64,1018.7,FALSE,46.7,38,1.1
2024,Saudi Arabian Grand Prix,OCO,17,1.34.061,35,2,HARD,13,25.5,64,1013.1,FALSE,30.8,305,0.4
2024,Australian Grand Prix,PIA,5,1.20.485,43,3,HARD,4,21.8,43,1020,FALSE,38,157,0.7
2024,Dutch Grand Prix,OCO,15,1.15.711,47,2,HARD,15,19.2,57,1019.9,FALSE,32.3,217,3.8
2024,Emilia Romagna Grand Prix,ALO,20,1.21.053,45,3,MEDIUM,19,25.8,44,1006.2,FALSE,41.5,124,2.6
2024,Spanish Grand Prix,OCO,8,1.19.706,45,3,HARD,10,23.9,64,1001.2,FALSE,41.1,291,1.3
2024,Austrian Grand Prix,RUS,3,1.09.872,53,3,HARD,3,29.6,33,932.9,FALSE,44,310,1.1
2024,Saudi Arabian Grand Prix,ALB,12,1.35.050,35,2,HARD,14,25.5,64,1013.1,FALSE,30.8,305,0.4
2024,British Grand Prix,TSU,13,1.41.098,37,2,INTERMEDIATE,9,14.6,76,992.6,TRUE,24.2,237,1.9
2024,Saudi Arabian Grand Prix,TSU,9,1.34.781,35,2,HARD,15,25.5,64,1013.1,FALSE,30.8,305,0.4
2024,Austrian Grand Prix,HAM,5,1.15.339,53,2,HARD,4,29.6,33,932.9,FALSE,44,310,1.1
2024,Saudi Arabian Grand Prix,SAR,19,1.34.716,35,2,HARD,16,25.5,64,1013,FALSE,30.8,7,0.7
2024,Spanish Grand Prix,ALO,10,1.24.032,45,2,MEDIUM,11,23.9,64,1001.2,FALSE,41.1,291,1.3
2024,Emilia Romagna Grand Prix,HAM,8,1.20.944,46,2,HARD,7,25.8,44,1006.2,FALSE,41.5,124,2.6
2024,Saudi Arabian Grand Prix,RIC,14,1.34.658,35,2,HARD,17,25.5,64,1013,FALSE,30.8,7,0.7
2024,British Grand Prix,OCO,18,1.41.215,36,4,INTERMEDIATE,17,14.6,76,992.6,TRUE,24.2,237,1.9
2024,Dutch Grand Prix,VER,2,1.14.981,48,2,HARD,2,19.2,57,1019.9,FALSE,32.3,217,3.8
2024,Hungarian Grand Prix,SAI,4,1.24.116,45,2,HARD,4,29.6,45,981.6,FALSE,47,273,1.7
2024,Spanish Grand Prix,HUL,13,1.19.415,45,3,HARD,12,23.9,64,1001.2,FALSE,41.1,291,1.3
2024,Australian Grand Prix,RUS,7,1.22.111,43,2,HARD,5,21.8,43,1020,FALSE,37.9,150,1.4
2024,British Grand Prix,ALB,9,1.40.273,37,2,INTERMEDIATE,10,14.6,76,992.6,TRUE,24.2,237,1.9
2024,Austrian Grand Prix,SAI,4,1.09.981,53,3,MEDIUM,5,29.6,33,932.9,FALSE,44,310,1.1
2024,Dutch Grand Prix,SAR,18,1.16.843,47,2,HARD,16,19.2,57,1019.9,FALSE,32.3,217,3.8
2024,Dutch Grand Prix,TSU,11,1.17.252,47,3,HARD,17,19.2,57,1019.9,FALSE,32.3,217,3.8
2024,Dutch Grand Prix,MAG,0,1.16.422,47,2,MEDIUM,18,19.2,57,1019.9,FALSE,32.3,217,3.8
2024,Hungarian Grand Prix,ZHO,18,1.24.212,44,3,HARD,19,29.6,45,981.6,FALSE,47,273,1.7
2024,Saudi Arabian Grand Prix,BOT,16,1.37.864,35,2,HARD,18,25.5,64,1013,FALSE,30.8,7,0.7
2024,Dutch Grand Prix,LEC,6,1.15.080,48,2,HARD,3,19.2,57,1019.9,FALSE,32.3,217,3.8
2024,Australian Grand Prix,PER,6,1.20.798,43,3,HARD,6,21.8,43,1020,FALSE,37.9,150,1.4
2024,Dutch Grand Prix,PIA,3,1.15.154,48,2,HARD,4,19.2,57,1019.9,FALSE,32.3,217,3.8
2024,Austrian Grand Prix,PIA,7,1.09.088,53,3,MEDIUM,6,29.6,33,932.9,FALSE,44,310,1.1
2024,Hungarian Grand Prix,HAM,5,1.22.969,45,3,HARD,5,29.6,45,981.6,FALSE,47,273,1.7
2024,Hungarian Grand Prix,LEC,6,1.23.042,45,3,MEDIUM,6,29.6,45,981.6,FALSE,47,273,1.7
2024,British Grand Prix,MAG,17,1.42.038,37,2,INTERMEDIATE,11,14.6,76,992.6,TRUE,24.2,237,1.9
2024,Saudi Arabian Grand Prix,VER,1,1.32.413,36,2,HARD,1,25.5,64,1013,FALSE,30.8,7,0.7
2024,Dutch Grand Prix,RUS,4,1.15.361,48,2,HARD,5,19.2,57,1019.9,FALSE,32.3,217,3.8
2024,Bahrain Grand Prix,SAI,4,1.55.620,36,3,HARD,3,18,50,1017.5,FALSE,22.6,13,0.9
2024,British Grand Prix,RIC,15,1.40.483,37,2,INTERMEDIATE,12,14.6,76,992.6,TRUE,24.2,237,1.9
2024,British Grand Prix,SAR,12,1.42.207,37,2,INTERMEDIATE,13,14.6,76,992.6,TRUE,24.2,237,1.9
